season,date,team1,team2,name1,name2,neutral,playoff,score1,score2,result1,cc_final,elo1_pre,elo2_pre,prob1,elo1_post,elo2_post,champ
2010,"2010-08-22","NYL","CON","New York Liberty","Connecticut Sun",0,0,88,87,1,0,1628.2465418203506,1493.9179760200566,0.7744784999979649,1629.0991783839333,1493.0653394564738,""
2010,"2010-08-22","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,0,83,82,1,0,1437.0890178838943,1498.5427541379643,0.5266648968784,1439.2159304972365,1496.415841524622,""
2010,"2010-08-25","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,1,79,66,1,0,1620.9489159533546,1440.7206662236551,0.8667464491258532,1624.546623464929,1437.1229587120806,""
2010,"2010-08-25","WAS","ATL","Washington Mystics","Atlanta Dream",0,1,90,95,0,0,1584.8428854813665,1538.1413406149425,0.7133460488351616,1570.84167042541,1552.142555670899,""
2010,"2010-08-26","NYL","IND","New York Liberty","Indiana Fever",0,1,85,73,1,0,1629.0991783839333,1569.2841148108064,0.7322464664446854,1636.7340740222867,1561.649219172453,""
2010,"2010-08-26","PHO","LVA","Phoenix Mercury","San Antonio Silver Stars",0,1,106,93,1,0,1496.415841524622,1439.2159304972365,0.7285409860398357,1504.6909124330773,1430.9408595887812,""
2010,"2010-08-27","ATL","WAS","Atlanta Dream","Washington Mystics",0,1,101,77,1,0,1552.142555670899,1570.84167042541,0.6085199942094309,1573.3177195349417,1549.6665065613674,""
2010,"2010-08-28","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,1,66,81,0,0,1437.1229587120806,1624.546623464929,0.3158358184940214,1425.9792396121497,1635.69034256486,""
2010,"2010-08-28","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,1,73,92,0,0,1430.9408595887812,1504.6909124330773,0.5112411017021861,1406.0881110433393,1529.5436609785193,""
2010,"2010-08-29","IND","NYL","Indiana Fever","New York Liberty",0,1,75,67,1,0,1561.649219172453,1636.7340740222867,0.5088409065556119,1573.4386456541208,1624.944647540619,""
2010,"2010-09-01","NYL","IND","New York Liberty","Indiana Fever",0,1,77,74,1,0,1624.944647540619,1573.4386456541208,0.7203627644311977,1627.5980724524513,1570.7852207422884,""
2010,"2010-09-02","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,82,74,1,0,1635.69034256486,1529.5436609785193,0.7923966902985652,1639.7723306972755,1525.4616728461037,""
2010,"2010-09-05","NYL","ATL","New York Liberty","Atlanta Dream",0,1,75,81,0,0,1627.5980724524513,1573.3177195349417,0.7243663830093199,1610.965085579195,1589.9507064081981,""
2010,"2010-09-05","PHO","SEA","Phoenix Mercury","Seattle Storm",0,1,88,91,0,0,1525.4616728461037,1639.7723306972755,0.438590347531082,1520.8242657881638,1644.4097377552155,""
2010,"2010-09-07","ATL","NYL","Atlanta Dream","New York Liberty",0,1,105,93,1,0,1589.9507064081981,1610.965085579195,0.6045441756387225,1602.26866741699,1598.647124570403,""
2010,"2010-09-12","SEA","ATL","Seattle Storm","Atlanta Dream",0,1,79,77,1,0,1644.4097377552155,1602.26866741699,0.7065891738536672,1646.4426973616935,1600.235707810512,""
2010,"2010-09-14","SEA","ATL","Seattle Storm","Atlanta Dream",0,1,87,84,1,0,1646.4426973616935,1600.235707810512,0.71261781950537,1649.1849488807836,1597.4934562914218,""
2010,"2010-09-16","ATL","SEA","Atlanta Dream","Seattle Storm",0,1,84,87,0,0,1597.4934562914218,1649.1849488807836,0.5507486700643958,1591.2072146103988,1655.4711905618067,"SEA"
2011,"2011-06-03","LAS","MIN","Los Angeles Sparks","Minnesota Lynx",0,0,82,74,1,0,1462.9896198060749,1468.6243894920715,0.6054152587859684,1471.8705155352386,1459.7434937629077,""
2011,"2011-06-04","CON","WAS","Connecticut Sun","Washington Mystics",0,0,89,73,1,0,1496.532669728237,1524.8332532806837,0.5738571218817823,1513.58504994619,1507.7808730627305,""
2011,"2011-06-04","IND","CHI","Indiana Fever","Chicago Sky",0,0,65,57,1,0,1535.3926103711442,1464.3891869698944,0.7045886944962951,1541.6062736899228,1458.1755236511158,""
2011,"2011-06-04","LVA","DAL","San Antonio Silver Stars","Tulsa Shock",0,0,93,73,1,0,1453.0440555216696,1396.4849118931256,0.6869928005870812,1466.9185528561732,1382.610414558622,""
2011,"2011-06-04","SEA","PHO","Seattle Storm","Phoenix Mercury",0,0,78,71,1,0,1577.7355952809035,1510.4121328940819,0.7001604491676837,1583.421281876222,1504.7264462987632,""
2011,"2011-06-05","ATL","NYL","Atlanta Dream","New York Liberty",0,0,88,94,0,0,1545.6036073051994,1549.3235622852017,0.6080453291969928,1532.9963504905024,1561.9308190998986,""
2011,"2011-06-05","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,86,69,1,0,1459.7434937629077,1471.8705155352386,0.5964531891769355,1476.4421547614231,1455.1718545367232,""
2011,"2011-06-07","MIN","DAL","Minnesota Lynx","Tulsa Shock",0,0,75,65,1,0,1476.4421547614231,1382.610414558622,0.7311875235738173,1483.0721479396432,1375.980421380402,""
2011,"2011-06-09","ATL","WAS","Atlanta Dream","Washington Mystics",0,0,90,98,0,0,1532.9963504905024,1507.7808730627305,0.6469522047728576,1515.5769918920403,1525.2002316611927,""
2011,"2011-06-09","SEA","MIN","Seattle Storm","Minnesota Lynx",0,0,74,81,0,0,1583.421281876222,1483.0721479396432,0.7384973445981721,1563.9526510109574,1502.5407788049079,""
2011,"2011-06-10","CHI","CON","Chicago Sky","Connecticut Sun",0,0,78,75,1,0,1458.1755236511158,1513.58504994619,0.5353295628224779,1463.174749611592,1508.585823985714,""
2011,"2011-06-10","IND","NYL","Indiana Fever","New York Liberty",0,0,80,81,0,0,1541.6062736899228,1561.9308190998986,0.5850452048125099,1538.7632650749279,1564.7738277148935,""
2011,"2011-06-10","LAS","PHO","Los Angeles Sparks","Phoenix Mercury",0,0,98,84,1,0,1455.1718545367232,1504.7264462987632,0.5437026599433198,1471.9129417780077,1487.9853590574787,""
2011,"2011-06-10","DAL","LVA","Tulsa Shock","San Antonio Silver Stars",0,0,62,93,0,0,1375.980421380402,1466.9185528561732,0.4842639620099766,1341.7867539286779,1501.1122203078974,""
2011,"2011-06-11","NYL","IND","New York Liberty","Indiana Fever",0,0,80,86,0,0,1564.7738277148935,1538.7632650749279,0.6479968824534222,1550.9011747900586,1552.6359179997628,""
2011,"2011-06-11","LVA","ATL","San Antonio Silver Stars","Atlanta Dream",0,0,86,74,1,0,1501.1122203078974,1515.5769918920403,0.5932099309766612,1513.8789069197253,1502.8103052802123,""
2011,"2011-06-11","WAS","CHI","Washington Mystics","Chicago Sky",0,0,77,84,0,0,1525.2002316611927,1463.174749611592,0.6937190842094123,1507.7103470677305,1480.6646342050542,""
2011,"2011-06-12","CON","DAL","Connecticut Sun","Tulsa Shock",0,0,90,79,1,0,1508.585823985714,1341.7867539286779,0.8054465088788184,1513.4661880600336,1336.9063898543582,""
2011,"2011-06-14","IND","DAL","Indiana Fever","Tulsa Shock",0,0,82,74,1,0,1552.6359179997628,1336.9063898543582,0.845842192619187,1555.5217940484301,1334.0205138056908,""
2011,"2011-06-14","NYL","ATL","New York Liberty","Atlanta Dream",0,0,58,79,0,0,1550.9011747900586,1502.8103052802123,0.6764161719330705,1510.4737954868958,1543.237684583375,""
2011,"2011-06-16","WAS","CON","Washington Mystics","Connecticut Sun",0,0,71,79,0,0,1507.7103470677305,1513.4661880600336,0.6052487556315542,1491.9475369639488,1529.2289981638153,""
2011,"2011-06-17","CHI","NYL","Chicago Sky","New York Liberty",0,0,85,73,1,0,1480.6646342050542,1510.4737954868958,0.5717321249545754,1494.2980929244472,1496.8403367675028,""
2011,"2011-06-17","MIN","ATL","Minnesota Lynx","Atlanta Dream",0,0,96,85,1,0,1502.5407788049079,1543.237684583375,0.5563216564045925,1515.8504988014379,1529.927964586845,""
2011,"2011-06-17","PHO","LVA","Phoenix Mercury","San Antonio Silver Stars",0,0,99,101,0,0,1487.9853590574787,1513.8789069197253,0.5772420237459778,1483.1295740139515,1518.7346919632525,""
2011,"2011-06-17","SEA","IND","Seattle Storm","Indiana Fever",0,0,68,54,1,0,1563.9526510109574,1555.5217940484301,0.624583495595655,1577.0057599840243,1542.4686850753633,""
2011,"2011-06-18","DAL","WAS","Tulsa Shock","Washington Mystics",0,0,77,59,1,0,1334.0205138056908,1491.9475369639488,0.38969748432468615,1364.5476032266408,1461.4204475429988,""
2011,"2011-06-19","ATL","MIN","Atlanta Dream","Minnesota Lynx",0,0,64,77,0,0,1529.927964586845,1515.8504988014379,0.632173710108219,1505.1295886087653,1540.6488747795177,""
2011,"2011-06-19","CON","CHI","Connecticut Sun","Chicago Sky",0,0,83,68,1,0,1529.2289981638153,1494.2980929244472,0.6596186981684009,1541.4435084828183,1482.0835826054442,""
2011,"2011-06-19","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,0,74,50,1,0,1471.9129417780077,1577.0057599840243,0.463951188700339,1503.8722629206657,1545.0464388413664,""
2011,"2011-06-19","PHO","IND","Phoenix Mercury","Indiana Fever",0,0,93,89,1,0,1483.1295740139515,1542.4686850753633,0.5296984100284333,1489.5228284432876,1536.0754306460271,""
2011,"2011-06-21","ATL","CHI","Atlanta Dream","Chicago Sky",0,0,71,68,1,0,1505.1295886087653,1482.0835826054442,0.644094565331513,1508.6911534610733,1478.5220177531362,""
2011,"2011-06-21","LAS","NYL","Los Angeles Sparks","New York Liberty",0,0,96,91,1,0,1503.8722629206657,1496.8403367675028,0.6226933756003107,1509.6361712992382,1491.0764283889303,""
2011,"2011-06-21","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,0,98,105,0,0,1518.7346919632525,1489.5228284432876,0.6521887400133243,1502.8842584640809,1505.3732619424593,""
2011,"2011-06-21","DAL","SEA","Tulsa Shock","Seattle Storm",0,0,77,82,0,0,1364.5476032266408,1545.0464388413664,0.35927371869777014,1359.125137395334,1550.4689046726733,""
2011,"2011-06-21","WAS","IND","Washington Mystics","Indiana Fever",0,0,80,89,0,0,1461.4204475429988,1536.0754306460271,0.5076914908619573,1447.8784640394392,1549.6174141495867,""
2011,"2011-06-23","CHI","CON","Chicago Sky","Connecticut Sun",0,0,107,101,1,0,1478.5220177531362,1541.4435084828183,0.5245581737277181,1487.492453338839,1532.4730728971156,""
2011,"2011-06-23","DAL","NYL","Tulsa Shock","New York Liberty",0,0,82,94,0,0,1359.125137395334,1491.0764283889303,0.42578834859364056,1345.5928722293295,1504.6086935549347,""
2011,"2011-06-24","ATL","PHO","Atlanta Dream","Phoenix Mercury",0,0,83,92,0,0,1508.6911534610733,1505.3732619424593,0.6176572743593352,1490.84452738952,1523.2198880140127,""
2011,"2011-06-24","LVA","LAS","San Antonio Silver Stars","Los Angeles Sparks",0,0,90,80,1,0,1502.8842584640809,1509.6361712992382,0.6038779851278459,1513.5530943406923,1498.9673354226268,""
2011,"2011-06-24","SEA","MIN","Seattle Storm","Minnesota Lynx",0,0,65,55,1,0,1550.4689046726733,1540.6488747795177,0.6264566824799551,1560.3793961833508,1530.7383832688402,""
2011,"2011-06-25","CHI","PHO","Chicago Sky","Phoenix Mercury",0,0,78,86,0,0,1487.492453338839,1523.2198880140127,0.5633707185226592,1473.2709821817796,1537.441359171072,""
2011,"2011-06-25","IND","CON","Indiana Fever","Connecticut Sun",0,0,75,70,1,0,1549.6174141495867,1532.4730728971156,0.636269216073419,1555.1236340669277,1526.9668529797746,""
2011,"2011-06-26","ATL","LVA","Atlanta Dream","San Antonio Silver Stars",0,0,86,92,0,0,1490.84452738952,1513.5530943406923,0.5817097394857973,1479.0212118561165,1525.3764098740958,""
2011,"2011-06-26","MIN","IND","Minnesota Lynx","Indiana Fever",0,0,75,78,0,0,1530.7383832688402,1555.1236340669277,0.5793594019848224,1523.9868675327912,1561.8751498029767,""
2011,"2011-06-26","NYL","LAS","New York Liberty","Los Angeles Sparks",0,0,77,67,1,0,1504.6086935549347,1498.9673354226268,0.6208108493845625,1514.7069967969262,1488.8690321806353,""
2011,"2011-06-26","WAS","DAL","Washington Mystics","Tulsa Shock",0,0,83,63,1,0,1447.8784640394392,1345.5928722293295,0.7406443406167414,1458.9375405858495,1334.5337956829192,""
2011,"2011-06-28","CHI","LVA","Chicago Sky","San Antonio Silver Stars",0,0,74,84,0,0,1473.2709821817796,1525.3764098740958,0.5400574831654321,1457.2426275228647,1541.4047645330106,""
2011,"2011-06-28","CON","LAS","Connecticut Sun","Los Angeles Sparks",0,0,79,76,1,0,1526.9668529797746,1488.8690321806353,0.663699795281555,1530.2877187724264,1485.5481663879834,""
2011,"2011-06-28","IND","PHO","Indiana Fever","Phoenix Mercury",0,0,91,86,1,0,1561.8751498029767,1537.441359171072,0.6459237606220631,1567.2004694403345,1532.1160395337142,""
2011,"2011-06-30","ATL","NYL","Atlanta Dream","New York Liberty",0,0,87,81,1,0,1479.0212118561165,1514.7069967969262,0.5634296935920565,1487.0474513081913,1506.6807573448514,""
2011,"2011-06-30","DAL","MIN","Tulsa Shock","Minnesota Lynx",0,0,71,101,0,0,1334.5337956829192,1523.9868675327912,0.34749635966798176,1312.7172567647037,1545.8034064510066,""
2011,"2011-07-01","CON","SEA","Connecticut Sun","Seattle Storm",0,0,75,70,1,0,1530.2877187724264,1560.3793961833508,0.5713338732811092,1537.0634377511967,1553.6036772045804,""
2011,"2011-07-01","NYL","LVA","New York Liberty","San Antonio Silver Stars",0,0,81,75,1,0,1506.6807573448514,1541.4047645330106,0.5647910465954075,1514.6747448078743,1533.4107770699877,""
2011,"2011-07-01","PHO","CHI","Phoenix Mercury","Chicago Sky",0,0,97,84,1,0,1532.1160395337142,1457.2426275228647,0.7092043713355273,1541.1060099167535,1448.2526571398255,""
2011,"2011-07-03","WAS","SEA","Washington Mystics","Seattle Storm",0,0,63,73,0,0,1458.9375405858495,1553.6036772045804,0.4789062602577491,1445.3087581169295,1567.2324596735004,""
2011,"2011-07-05","CHI","WAS","Chicago Sky","Washington Mystics",0,0,78,65,1,0,1448.2526571398255,1445.3087581169295,0.6171487300119886,1460.860422920191,1432.700992336564,""
2011,"2011-07-05","IND","SEA","Indiana Fever","Seattle Storm",0,0,78,61,1,0,1567.2004694403345,1567.2324596735004,0.6130931387133952,1583.034529746833,1551.398399367002,""
2011,"2011-07-05","PHO","LAS","Phoenix Mercury","Los Angeles Sparks",0,0,101,82,1,0,1541.1060099167535,1485.5481663879834,0.6857520239484594,1554.4870681653242,1472.1671081394127,""
2011,"2011-07-08","LVA","NYL","San Antonio Silver Stars","New York Liberty",0,0,73,76,0,0,1533.4107770699877,1514.6747448078743,0.638387043111007,1525.6231747983625,1522.4623470794995,""
2011,"2011-07-08","DAL","PHO","Tulsa Shock","Phoenix Mercury",0,0,78,86,0,0,1312.7172567647037,1554.4870681653242,0.2826768851663237,1306.8256171171195,1560.3787078129085,""
2011,"2011-07-09","CHI","ATL","Chicago Sky","Atlanta Dream",0,0,81,69,1,0,1460.860422920191,1487.0474513081913,0.5768296971870617,1474.286165444061,1473.6217087843213,""
2011,"2011-07-09","IND","WAS","Indiana Fever","Washington Mystics",0,0,68,57,1,0,1583.034529746833,1432.700992336564,0.7901627031585596,1588.3676052435167,1427.3679168398803,""
2011,"2011-07-09","MIN","CON","Minnesota Lynx","Connecticut Sun",0,0,90,67,1,0,1545.8034064510066,1537.0634377511967,0.6250006325629961,1565.1939454497594,1517.6728987524439,""
2011,"2011-07-09","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,99,80,1,0,1551.398399367002,1472.1671081394127,0.7143506612686941,1563.3175110714785,1460.247996434936,""
2011,"2011-07-10","NYL","CHI","New York Liberty","Chicago Sky",0,0,80,73,1,0,1522.4623470794995,1474.286165444061,0.6765236524181202,1528.6985352393883,1468.0499772841722,""
2011,"2011-07-10","PHO","DAL","Phoenix Mercury","Tulsa Shock",0,0,102,63,1,0,1560.3787078129085,1306.8256171171195,0.8721480163427898,1568.6408115261538,1298.5635134038741,""
2011,"2011-07-12","LVA","LAS","San Antonio Silver Stars","Los Angeles Sparks",0,0,74,84,0,0,1525.6231747983625,1460.247996434936,0.6978006995912549,1502.131370019206,1483.7398012140925,""
2011,"2011-07-12","SEA","WAS","Seattle Storm","Washington Mystics",0,0,79,71,1,0,1563.3175110714785,1427.3679168398803,0.7761041594819604,1567.779454263813,1422.9059736475458,""
2011,"2011-07-13","CHI","DAL","Chicago Sky","Tulsa Shock",0,0,72,54,1,0,1468.0499772841722,1298.5635134038741,0.8078592282938821,1475.1820578625536,1291.4314328254927,""
2011,"2011-07-13","IND","CON","Indiana Fever","Connecticut Sun",0,0,90,78,1,0,1588.3676052435167,1517.6728987524439,0.7042186646860901,1596.9751420493724,1509.0653619465882,""
2011,"2011-07-13","MIN","PHO","Minnesota Lynx","Phoenix Mercury",0,0,105,112,0,0,1565.1939454497594,1568.6408115261538,0.6084199205120626,1550.9191073344944,1582.915649641419,""
2011,"2011-07-13","NYL","ATL","New York Liberty","Atlanta Dream",0,0,91,69,1,0,1528.6985352393883,1473.6217087843213,0.6851550176249773,1543.7795592385705,1458.540684785139,""
2011,"2011-07-14","LVA","SEA","San Antonio Silver Stars","Seattle Storm",0,0,69,66,1,0,1502.131370019206,1567.779454263813,0.5206423272879471,1507.3396598610152,1562.571164422004,""
2011,"2011-07-15","IND","MIN","Indiana Fever","Minnesota Lynx",0,0,70,80,0,0,1596.9751420493724,1550.9191073344944,0.6738470835783373,1574.7800046906013,1573.1142446932654,""
2011,"2011-07-15","NYL","CON","New York Liberty","Connecticut Sun",0,0,59,68,0,0,1543.7795592385705,1509.0653619465882,0.6593385578500243,1524.0678832037133,1528.7770379814453,""
2011,"2011-07-15","PHO","WAS","Phoenix Mercury","Washington Mystics",0,0,78,64,1,0,1582.915649641419,1422.9059736475458,0.7992489282247331,1589.0560007051706,1416.765622583794,""
2011,"2011-07-15","DAL","LAS","Tulsa Shock","Los Angeles Sparks",0,0,74,79,0,0,1291.4314328254927,1483.7398012140925,0.3437789269566965,1286.2969427457388,1488.8742912938465,""
2011,"2011-07-16","ATL","CHI","Atlanta Dream","Chicago Sky",0,0,76,68,1,0,1458.540684785139,1475.1820578625536,0.5901829117082653,1467.8581244232605,1465.8646182244322,""
2011,"2011-07-16","MIN","SEA","Minnesota Lynx","Seattle Storm",0,0,69,62,1,0,1573.1142446932654,1562.571164422004,0.6274301626736238,1580.5402882934902,1555.145120821779,""
2011,"2011-07-17","CON","IND","Connecticut Sun","Indiana Fever",0,0,76,71,1,0,1528.7770379814453,1574.7800046906013,0.5487701070454191,1536.0170828711698,1567.5399598008769,""
2011,"2011-07-17","LAS","WAS","Los Angeles Sparks","Washington Mystics",0,0,85,89,0,0,1488.8742912938465,1416.765622583794,0.7059112404243225,1477.367889879824,1428.2720239978166,""
2011,"2011-07-17","NYL","DAL","New York Liberty","Tulsa Shock",0,0,88,57,1,0,1524.0678832037133,1286.2969427457388,0.861670756213165,1531.5949952519325,1278.7698306975196,""
2011,"2011-07-18","LAS","LVA","Los Angeles Sparks","San Antonio Silver Stars",0,0,69,79,0,0,1477.367889879824,1507.3396598610152,0.5715029132993587,1460.0192219296537,1524.6883278111854,""
2011,"2011-07-19","ATL","IND","Atlanta Dream","Indiana Fever",0,0,84,74,1,0,1467.8581244232605,1567.5399598008769,0.4717058217989137,1483.408627753072,1551.9894564710653,""
2011,"2011-07-19","CHI","SEA","Chicago Sky","Seattle Storm",0,0,78,69,1,0,1465.8646182244322,1555.145120821779,0.48664745869633586,1479.610919600492,1541.3988194457193,""
2011,"2011-07-19","CON","NYL","Connecticut Sun","New York Liberty",0,0,85,79,1,0,1536.0170828711698,1531.5949952519325,0.6191572222357556,1542.764513399821,1524.8475647232813,""
2011,"2011-07-20","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,98,106,0,0,1589.0560007051706,1580.5402882934902,0.6246980239084082,1572.5373956712529,1597.058893327408,""
2011,"2011-07-20","WAS","ATL","Washington Mystics","Atlanta Dream",0,0,79,86,0,0,1428.2720239978166,1483.408627753072,0.5357203471858155,1416.3557452555929,1495.3249064952959,""
2011,"2011-07-21","IND","CHI","Indiana Fever","Chicago Sky",0,0,77,63,1,0,1551.9894564710653,1479.610919600492,0.7062336417966795,1561.646482674368,1469.9538933971894,""
2011,"2011-07-21","SEA","LVA","Seattle Storm","San Antonio Silver Stars",0,0,73,55,1,0,1541.3988194457193,1524.6883278111854,0.6356910355109487,1556.7716573054054,1509.3154899514993,""
2011,"2011-07-26","CHI","CON","Chicago Sky","Connecticut Sun",0,0,66,77,0,0,1469.9538933971894,1542.764513399821,0.5103448730321625,1453.941493096169,1558.7769137008413,""
2011,"2011-07-26","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,85,72,1,0,1597.058893327408,1460.0192219296537,0.7771926528010429,1603.6008451747648,1453.4772700822969,""
2011,"2011-07-26","PHO","SEA","Phoenix Mercury","Seattle Storm",0,0,77,83,0,0,1572.5373956712529,1556.7716573054054,0.6344306320730743,1559.1057303736818,1570.2033226029764,""
2011,"2011-07-26","DAL","ATL","Tulsa Shock","Atlanta Dream",0,0,68,76,0,0,1278.7698306975196,1495.3249064952959,0.31301223473190815,1272.1037009131098,1501.9910362797057,""
2011,"2011-07-26","WAS","LVA","Washington Mystics","San Antonio Silver Stars",0,0,67,73,0,0,1416.3557452555929,1509.3154899514993,0.48135807332922226,1407.237471129362,1518.4337640777303,""
2011,"2011-07-28","ATL","LAS","Atlanta Dream","Los Angeles Sparks",0,0,89,80,1,0,1501.9910362797057,1453.4772700822969,0.6769487755147888,1509.6036882409444,1445.8646181210581,""
2011,"2011-07-28","CON","IND","Connecticut Sun","Indiana Fever",0,0,58,69,0,0,1558.7769137008413,1561.646482674368,0.6092113682515293,1538.2446275197394,1582.1787688554698,""
2011,"2011-07-28","NYL","WAS","New York Liberty","Washington Mystics",0,0,75,71,1,0,1524.8475647232813,1407.237471129362,0.7572268002302921,1527.6682022318146,1404.4168336208286,""
2011,"2011-07-28","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,0,102,91,1,0,1518.4337640777303,1559.1057303736818,0.5563570915174382,1531.7421077489892,1545.797386702423,""
2011,"2011-07-28","DAL","CHI","Tulsa Shock","Chicago Sky",0,0,55,64,0,0,1272.1037009131098,1453.941493096169,0.3575013779741733,1263.4789126446526,1462.5662813646263,""
2011,"2011-07-29","MIN","SEA","Minnesota Lynx","Seattle Storm",0,0,92,67,1,0,1603.6008451747648,1570.2033226029764,0.6576340917140938,1622.1134291428534,1551.6907386348878,""
2011,"2011-07-29","WAS","IND","Washington Mystics","Indiana Fever",0,0,59,61,0,0,1404.4168336208286,1582.1787688554698,0.36290841078223196,1401.7788111221107,1584.8167913541877,""
2011,"2011-07-30","CHI","LAS","Chicago Sky","Los Angeles Sparks",0,0,84,88,0,0,1462.5662813646263,1445.8646181210581,0.6356792660602276,1452.8264650367478,1455.6044344489367,""
2011,"2011-07-30","NYL","PHO","New York Liberty","Phoenix Mercury",0,0,84,91,0,0,1527.6682022318146,1545.797386702423,0.5881098454533061,1514.0813267910717,1559.3842621431659,""
2011,"2011-07-30","DAL","SEA","Tulsa Shock","Seattle Storm",0,0,72,89,0,0,1263.4789126446526,1551.6907386348878,0.23173083964230995,1254.9856123691916,1560.1840389103488,""
2011,"2011-07-31","CON","ATL","Connecticut Sun","Atlanta Dream",0,0,99,92,1,0,1538.2446275197394,1509.6036882409444,0.6514428616680057,1545.0806486257302,1502.7676671349536,""
2011,"2011-07-31","IND","LAS","Indiana Fever","Los Angeles Sparks",0,0,98,63,1,0,1584.8167913541877,1455.6044344489367,0.7692929523664143,1599.8722905684942,1440.54893523463,""
2011,"2011-07-31","LVA","MIN","San Antonio Silver Stars","Minnesota Lynx",0,0,69,70,0,0,1531.7421077489892,1622.1134291428534,0.4850789004581144,1529.5451312916,1624.3104056002426,""
2011,"2011-08-02","ATL","NYL","Atlanta Dream","New York Liberty",0,0,75,85,0,0,1502.7676671349536,1514.0813267910717,0.5975796420971974,1484.2716234669058,1532.5773704591195,""
2011,"2011-08-02","MIN","PHO","Minnesota Lynx","Phoenix Mercury",0,0,90,73,1,0,1624.3104056002426,1559.3842621431659,0.6972553405484903,1636.0092783446075,1547.685389398801,""
2011,"2011-08-02","SEA","LVA","Seattle Storm","San Antonio Silver Stars",0,0,78,64,1,0,1560.1840389103488,1529.5451312916,0.6540498197274363,1571.9763477390165,1517.7528224629323,""
2011,"2011-08-03","LAS","CON","Los Angeles Sparks","Connecticut Sun",0,0,70,79,0,0,1440.54893523463,1545.0806486257302,0.4647545788732535,1428.5068184283818,1557.1227654319785,""
2011,"2011-08-04","MIN","LVA","Minnesota Lynx","San Antonio Silver Stars",0,0,62,60,1,0,1636.0092783446075,1517.7528224629323,0.757910149082903,1637.6238920662277,1516.1382087413122,""
2011,"2011-08-04","NYL","CHI","New York Liberty","Chicago Sky",0,0,59,49,1,0,1532.5773704591195,1452.8264650367478,0.7149606231490736,1539.6914926705385,1445.7123428253287,""
2011,"2011-08-05","SEA","CON","Seattle Storm","Connecticut Sun",0,0,81,79,1,0,1571.9763477390165,1557.1227654319785,0.6332119667594092,1574.649527115044,1554.449586055951,""
2011,"2011-08-05","DAL","IND","Tulsa Shock","Indiana Fever",0,0,65,85,0,0,1254.9856123691916,1599.8722905684942,0.1787542714103747,1247.8534309872064,1607.0044719504795,""
2011,"2011-08-06","LVA","DAL","San Antonio Silver Stars","Tulsa Shock",0,0,72,64,1,0,1516.1382087413122,1247.8534309872064,0.8813093680504889,1518.2747865694912,1245.7168531590273,""
2011,"2011-08-06","WAS","NYL","Washington Mystics","New York Liberty",0,0,91,81,1,0,1401.7788111221107,1539.6914926705385,0.417420343572831,1419.6086576888688,1521.8616461037805,""
2011,"2011-08-07","ATL","SEA","Atlanta Dream","Seattle Storm",0,0,70,53,1,0,1484.2716234669058,1574.649527115044,0.4850694362740216,1507.2307700780832,1551.6903805038667,""
2011,"2011-08-07","CHI","IND","Chicago Sky","Indiana Fever",0,0,88,69,1,0,1445.7123428253287,1607.0044719504795,0.3851003552882758,1477.9440600673859,1574.7727547084223,""
2011,"2011-08-07","LAS","MIN","Los Angeles Sparks","Minnesota Lynx",0,0,78,84,0,0,1428.5068184283818,1637.6238920662277,0.3222922025327756,1423.0188285437705,1643.111881950839,""
2011,"2011-08-07","PHO","CON","Phoenix Mercury","Connecticut Sun",0,0,95,96,0,0,1547.685389398801,1554.449586055951,0.6038610701832984,1544.7089161254432,1557.4260593293086,""
2011,"2011-08-09","CON","CHI","Connecticut Sun","Chicago Sky",0,0,69,58,1,0,1557.4260593293086,1477.9440600673859,0.7146450588381515,1565.1140882600248,1470.2560311366697,""
2011,"2011-08-09","IND","LVA","Indiana Fever","San Antonio Silver Stars",0,0,81,68,1,0,1574.7727547084223,1518.2747865694912,0.6869170705344297,1584.605526901789,1508.4420143761245,""
2011,"2011-08-09","LAS","DAL","Los Angeles Sparks","Tulsa Shock",0,0,71,66,1,0,1423.0188285437705,1245.7168531590273,0.8147461027049697,1425.4715970087275,1243.2640846940703,""
2011,"2011-08-09","NYL","SEA","New York Liberty","Seattle Storm",0,0,58,56,1,0,1521.8616461037805,1551.6903805038667,0.5717045365033364,1525.1134246840575,1548.4386019235897,""
2011,"2011-08-09","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,85,80,1,0,1544.7089161254432,1643.111881950839,0.47354074340794244,1553.597949170989,1634.2228489052932,""
2011,"2011-08-09","WAS","ATL","Washington Mystics","Atlanta Dream",0,0,70,72,0,0,1419.6086576888688,1507.2307700780832,0.48903265793720774,1415.742004691386,1511.097423075566,""
